Framenr;FrameTime;State;OutlierInfo;LastFltNrSubEv;LastFltNrEv;LastFltNrDec;Decision;SubDecision;PointEvents;rest;walk;dig;drink;eat;groom;rear-unsup;rear-wall;sniff;jump;
617;2021-01-15T16:18:34.796872+0100;000101000001;4.33;9;8;21;70;998;;0;0.9823182711;0;0;0;0;0.01277013752;0.004911591356;0;0;
618;2021-01-15T16:18:34.830189+0100;000101000001;4.24;9;8;21;70;998;;0;0.9823182711;0;0;0;0;0.01277013752;0.004911591356;0;0;
619;2021-01-15T16:18:34.863505+0100;000001000001;4.42;9;8;21;70;998;;0;0.9823182711;0;0;0;0;0.01277013752;0.004911591356;0;0;
620;2021-01-15T16:18:34.896822+0100;000001000001;4.67;9;8;21;70;998;;0;0.9823182711;0;0;0;0;0.01277013752;0.004911591356;0;0;
621;2021-01-15T16:18:34.930138+0100;000001000001;4.79;9;8;21;70;998;;0;0.9823182711;0;0;0;0;0.01277013752;0.004911591356;0;0;
622;2021-01-15T16:18:34.963455+0100;000001000001;4.89;9;8;21;70;998;;0;0.9823182711;0;0;0;0;0.01277013752;0.004911591356;0;0;
623;2021-01-15T16:18:34.996771+0100;000001000001;5.02;9;8;21;70;998;;0;0.9823182711;0;0;0;0;0.01277013752;0.004911591356;0;0;
624;2021-01-15T16:18:35.030088+0100;000001000001;4.75;9;8;21;70;998;;0;0.9823182711;0;0;0;0;0.01277013752;0.004911591356;0;0;
625;2021-01-15T16:18:35.063404+0100;000001000001;4.61;9;8;21;70;998;;0;0.978388998;0;0;0;0;0.01277013752;0.004911591356;0.003929273084;0;
626;2021-01-15T16:18:35.096721+0100;000001000001;4.5;9;8;21;70;998;;0;0.9577603143;0;0;0;0;0.01277013752;0.004911591356;0.02455795678;0;
627;2021-01-15T16:18:35.130037+0100;000101000001;4.32;9;8;21;70;998;;0;0.9573412698;0;0;0;0;0.0128968254;0.00496031746;0.0248015873;0;
628;2021-01-15T16:18:35.163354+0100;000101000001;3.9;9;8;21;70;998;;0;0.848;0;0;0;0;0.122;0.005;0.025;0;
629;2021-01-15T16:18:35.196670+0100;000101000001;3.83;9;8;21;70;998;;0;0.8471528472;0;0;0;0;0.1438561439;0.004995004995;0.003996003996;0;
630;2021-01-15T16:18:35.229987+0100;000101000001;3.48;9;8;21;70;998;;0;0.7602397602;0;0;0;0;0.2327672328;0.004995004995;0.001998001998;0;
631;2021-01-15T16:18:35.263303+0100;000101000001;3.4;9;8;21;70;998;;0;0.7063679245;0;0;0;0;0.2747641509;0.01886792453;0;0;
632;2021-01-15T16:18:35.296620+0100;000101000001;3.46;9;8;21;70;998;;0;0.6343612335;0;0;0;0;0.342143906;0.0234948605;0;0;
633;2021-01-15T16:18:35.329936+0100;000101000001;3.33;9;8;21;70;998;;0;0.5924713584;0;0;0;0;0.3813420622;0.02618657938;0;0;
634;2021-01-15T16:18:35.363253+0100;000101000001;3.35;9;8;21;70;998;;0;0.5585106383;0;0;0;0;0.4131205674;0.02836879433;0;0;
635;2021-01-15T16:18:35.396569+0100;000101000001;3.36;9;8;21;0;998;;0;0.4328657315;0;0;0;0;0.4669338677;0.03206412826;0.06813627255;0;
636;2021-01-15T16:18:35.429886+0100;000101000001;3.2;9;8;21;160;998;;0;0.187958884;0;0;0;0;0.342143906;0.0234948605;0.4464023495;0;
637;2021-01-15T16:18:35.463202+0100;000101000001;3.29;9;8;21;160;998;;0;0.1069340017;0;0;0;0;0.1946532999;0.01336675021;0.6850459482;0;
638;2021-01-15T16:18:35.496519+0100;000101000001;3.51;9;8;21;160;998;;0;0.1069340017;0;0;0;0;0.1946532999;0.01336675021;0.6850459482;0;
639;2021-01-15T16:18:35.529835+0100;000101000001;3.35;9;8;21;160;998;;0;0.1069340017;0;0;0;0;0.1946532999;0.01336675021;0.6850459482;0;
640;2021-01-15T16:18:35.563152+0100;000101000001;3.33;9;8;21;70;998;;0;0.7788632327;0;0;0;0;0.2069271758;0.01420959147;0;0;
641;2021-01-15T16:18:35.596468+0100;000101000001;3.58;9;8;21;70;998;;0;0.7884451997;0;0;0;0;0.1979609176;0.01359388275;0;0;
642;2021-01-15T16:18:35.629785+0100;000101000001;3.27;9;8;21;70;998;;0;0.7933609959;0;0;0;0;0.1933609959;0.0132780083;0;0;
643;2021-01-15T16:18:35.663101+0100;000101000001;3.26;9;8;21;70;998;;0;0.7967346939;0;0;0;0;0.1902040816;0.01306122449;0;0;
644;2021-01-15T16:18:35.696418+0100;000101000001;3.47;9;8;21;70;998;;0;0.7978896104;0;0;0;0;0.1891233766;0.01298701299;0;0;
645;2021-01-15T16:18:35.729734+0100;000101000001;3.44;9;8;21;70;998;;0;0.7998392283;0;0;0;0;0.1872990354;0.01286173633;0;0;
646;2021-01-15T16:18:35.763051+0100;000101000001;3.73;9;8;21;70;998;;0;0.7998392283;0;0;0;0;0.1872990354;0.01286173633;0;0;
647;2021-01-15T16:18:35.796367+0100;000101000001;4.05;9;8;21;70;998;;0;0.8001605136;0;0;0;0;0.1869983949;0.01284109149;0;0;
648;2021-01-15T16:18:35.829684+0100;000101000001;3.91;9;8;21;70;998;;0;0.8004807692;0;0;0;0;0.1866987179;0.01282051282;0;0;
649;2021-01-15T16:18:35.863000+0100;000101000001;4.35;9;8;21;70;998;;0;0.8004807692;0;0;0;0;0.1866987179;0.01282051282;0;0;
650;2021-01-15T16:18:35.896317+0100;000101000001;4.96;9;8;21;70;998;;0;0.8004807692;0;0;0;0;0.1866987179;0.01282051282;0;0;
651;2021-01-15T16:18:35.929633+0100;000001000001;5.16;9;8;21;70;998;210;0;0.8004807692;0;0;0;0;0.1866987179;0.01282051282;0;0.964;
652;2021-01-15T16:18:35.962950+0100;000001000001;5;9;8;21;70;998;;0;0.7998398719;0;0;0;0;0.1865492394;0.0128102482;0.0008006405124;0.951;
653;2021-01-15T16:18:35.996266+0100;000001000001;5.21;9;8;21;70;998;;0;0.7998398719;0;0;0;0;0.1865492394;0.0128102482;0.0008006405124;0.778;
654;2021-01-15T16:18:36.029583+0100;000001000001;4.42;9;8;21;70;998;;0;0.7998398719;0;0;0;0;0.1865492394;0.0128102482;0.0008006405124;0.106;
655;2021-01-15T16:18:36.062899+0100;000001000001;3.95;9;8;21;70;998;;0;0.7993579454;0;0;0;0;0.1869983949;0.01284109149;0.0008025682183;0;
656;2021-01-15T16:18:36.096216+0100;000001000001;3.67;9;8;21;70;998;;0;0.8;0;0;0;0;0.1871485944;0.01285140562;0;0;
657;2021-01-15T16:18:36.129532+0100;000101000001;3.27;9;8;21;70;998;;0;0.8;0;0;0;0;0.1871485944;0.01285140562;0;0;
658;2021-01-15T16:18:36.162849+0100;000101000001;2.96;9;8;21;70;998;;0;0.8;0;0;0;0;0.1871485944;0.01285140562;0;0;
659;2021-01-15T16:18:36.196165+0100;000101000001;2.89;9;8;21;70;998;;0;0.8;0;0;0;0;0.1871485944;0.01285140562;0;0;
660;2021-01-15T16:18:36.229482+0100;000101000001;2.46;9;8;21;70;998;;0;0.8;0;0;0;0;0.1871485944;0.01285140562;0;0;
661;2021-01-15T16:18:36.262798+0100;000101000001;2.48;9;8;21;70;998;;0;0.7982171799;0;0;0;0;0.1888168558;0.01296596434;0;0;
662;2021-01-15T16:18:36.296115+0100;000001000001;2.51;9;8;21;70;998;;0;0.7570573139;0;0;0;0;0.1993156544;0.0376390077;0.005988023952;0;
663;2021-01-15T16:18:36.329431+0100;000101000001;2.24;9;8;21;70;998;;0;0.7420212766;0;0;0;0;0.2065602837;0.0390070922;0.01241134752;0;
664;2021-01-15T16:18:36.362748+0100;000101000001;2.45;9;8;21;70;998;;0;0.7205479452;0;0;0;0;0.2127853881;0.0401826484;0.02648401826;0;
665;2021-01-15T16:18:36.396064+0100;000101000001;2.52;9;8;21;70;998;;0;0.6916916917;0;0;0;0;0.2332332332;0.04404404404;0.03103103103;0;
666;2021-01-15T16:18:36.429381+0100;000101000001;2.32;9;8;21;70;998;;0;0.5940390545;0;0;0;0;0.3165467626;0.04522096608;0.04419321686;0;
667;2021-01-15T16:18:36.462697+0100;000101000001;2.44;9;8;21;70;998;;0;0.5687973998;0;0;0;0;0.3369447454;0.04767063922;0.0465872156;0;
668;2021-01-15T16:18:36.496014+0100;000101000001;2.78;9;8;21;10;998;;0;0.2342342342;0;0;0;0;0.6786786787;0.04404404404;0.04304304304;0;
669;2021-01-15T16:18:36.529330+0100;000101000001;2.53;9;8;21;10;998;;0;0.1387978142;0;0;0;0;0.7704918033;0.04371584699;0.04699453552;0;
670;2021-01-15T16:18:36.562647+0100;000101000001;2.1;9;8;21;10;998;;0;0.07620041754;0;0;0;0;0.735908142;0.03966597077;0.1482254697;0;
671;2021-01-15T16:18:36.595963+0100;000101000001;2.19;9;8;21;10;998;;0;0.04710920771;0;0;0;0;0.7548179872;0.04068522484;0.1573875803;0;
672;2021-01-15T16:18:36.629280+0100;000101000001;0.46;9;8;21;10;998;;0;0.0296377607;0;0;0;0;0.7738748628;0.03073545554;0.165751921;0;
673;2021-01-15T16:18:36.662596+0100;000101000001;2.15;9;8;21;10;998;;0;0.02104097453;0;0;0;0;0.780730897;0.03100775194;0.1672203765;0;
674;2021-01-15T16:18:36.695913+0100;000101000001;2.28;9;8;21;10;998;;0;0.02104097453;0;0;0;0;0.780730897;0.03100775194;0.1672203765;0;
675;2021-01-15T16:18:36.729229+0100;000101000001;2.05;9;8;21;10;998;;0;0.01905717151;0;0;0;0;0.7071213641;0.02808425276;0.2457372116;0;
676;2021-01-15T16:18:36.762546+0100;000101000001;2.1;9;8;21;10;998;;0;0.01905717151;0;0;0;0;0.7071213641;0.02808425276;0.2457372116;0;
677;2021-01-15T16:18:36.795862+0100;000101000001;2.22;9;8;21;10;998;;0;0.01898101898;0;0;0;0;0.7082917083;0.02797202797;0.2447552448;0;
678;2021-01-15T16:18:36.829179+0100;000101000001;2.85;9;8;21;10;998;;0;0.02105263158;0;0;0;0;0.8578947368;0.02947368421;0.09157894737;0;
679;2021-01-15T16:18:36.862495+0100;000101000001;0.53;9;8;21;10;998;;0;0.02253218884;0;0;0;0;0.8744635193;0.03004291845;0.07296137339;0;
680;2021-01-15T16:18:36.895812+0100;000101000001;2.24;9;8;21;10;998;;0;0.02253218884;0;0;0;0;0.8744635193;0.03004291845;0.07296137339;0;
681;2021-01-15T16:18:36.929128+0100;000101000001;2.95;9;8;21;10;998;;0;0.04918032787;0;0;0;0;0.8907103825;0.0306010929;0.02950819672;0;
682;2021-01-15T16:18:36.962445+0100;000101000001;2.68;9;8;21;10;998;;0;0.08227848101;0;0;0;0;0.8597046414;0.02953586498;0.02848101266;0;
683;2021-01-15T16:18:36.995761+0100;000101000001;3.03;9;8;21;10;998;;0;0.1095189355;0;0;0;0;0.8341862845;0.0286591607;0.02763561924;0;
684;2021-01-15T16:18:37.029078+0100;000101000001;3.4;9;8;21;10;998;;0;0.112244898;0;0;0;0;0.8316326531;0.02857142857;0.02755102041;0;
685;2021-01-15T16:18:37.062394+0100;000101000001;2.65;9;8;21;10;998;;0;0.1119023398;0;0;0;0;0.7141403866;0.02848423194;0.1454730417;0;
686;2021-01-15T16:18:37.095711+0100;000101000001;2.89;9;8;21;10;998;;0;0.1493440969;0;0;0;0;0.6781029263;0.0282542886;0.1442986882;0;
687;2021-01-15T16:18:37.129027+0100;000101000001;2.72;9;8;21;10;998;;0;0.1803607214;0;0;0;0;0.6482965932;0.02805611222;0.1432865731;0;
688;2021-01-15T16:18:37.162344+0100;000101000001;2.86;9;8;21;10;998;;0;0.2494949495;0;0;0;0;0.6535353535;0.02828282828;0.06868686869;0;
689;2021-01-15T16:18:37.195660+0100;000101000001;2.44;9;8;21;10;998;;0;0.3696303696;0;0;0;0;0.5614385614;0.01098901099;0.05794205794;0;
690;2021-01-15T16:18:37.228977+0100;000101000001;2.79;9;8;21;0;998;;0;0.5405940594;0;0;0;0;0.4257425743;0.01089108911;0.02277227723;0;
691;2021-01-15T16:18:37.262293+0100;000101000001;2.56;9;8;21;0;998;;0;0.554336989;0;0;0;0;0.4287138584;0.0109670987;0.005982053838;0;
692;2021-01-15T16:18:37.295610+0100;000101000001;2.66;9;8;21;0;998;;0;0.5750251762;0;0;0;0;0.4098690836;0.0110775428;0.004028197382;0;
693;2021-01-15T16:18:37.328926+0100;000101000001;2.69;9;8;21;0;998;;0;0.5750251762;0;0;0;0;0.4098690836;0.0110775428;0.004028197382;0;
694;2021-01-15T16:18:37.362243+0100;000101000001;2.96;9;8;21;0;998;;0;0.5756048387;0;0;0;0;0.4102822581;0.01108870968;0.003024193548;0;
695;2021-01-15T16:18:37.395559+0100;000101000001;3.7;9;8;21;0;998;;0;0.5756048387;0;0;0;0;0.4102822581;0.01108870968;0.003024193548;0;
696;2021-01-15T16:18:37.428876+0100;000101000001;3.7;9;8;21;0;998;;0;0.5756048387;0;0;0;0;0.4102822581;0.01108870968;0.003024193548;0;
697;2021-01-15T16:18:37.462192+0100;000101000001;3.88;9;8;21;0;998;;0;0.553552492;0;0;0;0;0.4316012725;0.01166489926;0.003181336161;0;
698;2021-01-15T16:18:37.495509+0100;000101000001;3.92;9;8;21;0;998;;0;0.5453586498;0;0;0;0;0.4293248945;0.01160337553;0.01371308017;0;
699;2021-01-15T16:18:37.528825+0100;000101000001;3.67;9;8;21;0;998;;0;0.4764976959;0;0;0;0;0.3751152074;0.01013824885;0.1382488479;0;
700;2021-01-15T16:18:37.562142+0100;000101000001;3.72;9;8;21;0;998;;0;0.4738771769;0;0;0;0;0.3730522456;0.01008249313;0.1429880843;0;
701;2021-01-15T16:18:37.595458+0100;000101000001;3.49;9;8;21;0;998;;0;0.2709232097;0;0;0;0.02157031924;0.3511647972;0.009490940466;0.3468507334;0;
702;2021-01-15T16:18:37.628775+0100;000101000001;3.11;9;8;21;160;998;;0;0.1316944688;0;0;0;0.02194907814;0.3573309921;0.009657594381;0.4793678665;0;
703;2021-01-15T16:18:37.662091+0100;000101000001;2.92;9;8;21;160;998;;0;0.04264972777;0;0;0;0.02268602541;0.3693284936;0.00998185118;0.555353902;0;
704;2021-01-15T16:18:37.695408+0100;000101000001;3.14;9;8;21;160;998;;0;0.01648351648;0;0;0;0.02289377289;0.3727106227;0.01007326007;0.5778388278;0;
705;2021-01-15T16:18:37.728724+0100;000101000001;2.94;9;8;21;160;998;;0;0.01242236025;0;0;0;0.02218278616;0.3611357587;0.009760425909;0.594498669;0;
706;2021-01-15T16:18:37.762041+0100;000101000001;3.04;9;8;21;160;998;;0;0.008802816901;0;0;0;0.02200704225;0.3582746479;0.009683098592;0.6012323944;0;
707;2021-01-15T16:18:37.795357+0100;000101000001;3.21;9;8;21;160;998;;0;0.004397537379;0;0;0;0.0219876869;0.3579595427;0.009674582234;0.6059806508;0;
708;2021-01-15T16:18:37.828674+0100;000101000001;3.1;9;8;21;160;998;;0;0.001526717557;0;0;0;0.01908396947;0.3106870229;0.008396946565;0.6603053435;0;
709;2021-01-15T16:18:37.861990+0100;000101000001;3.2;9;8;21;160;998;;0;0;0;0;0;0.01839587932;0.2994849154;0.008094186902;0.6740250184;0;
710;2021-01-15T16:18:37.895307+0100;000101000001;3.29;9;8;21;160;998;;0;0;0;0;0;0.01819505095;0.2962154294;0.008005822416;0.6775836972;0;
711;2021-01-15T16:18:37.928623+0100;000101000001;3.06;9;8;21;160;998;;0;0;0;0;0;0.01819505095;0.2962154294;0.008005822416;0.6775836972;0;
712;2021-01-15T16:18:37.961940+0100;000101000001;3.13;9;8;21;160;998;;0;0;0;0;0;0.01819505095;0.2962154294;0.008005822416;0.6775836972;0;
713;2021-01-15T16:18:37.995256+0100;000101000001;3.22;9;8;21;160;998;;0;0;0;0;0;0.01861504095;0.3030528667;0.008190618019;0.6701414743;0;
714;2021-01-15T16:18:38.028573+0100;000101000001;2.98;9;8;21;160;998;;0;0;0;0;0;0.01861504095;0.3030528667;0.008190618019;0.6701414743;0;
715;2021-01-15T16:18:38.061889+0100;000101000001;2.94;9;8;21;160;998;;0;0;0;0;0;0.02032520325;0.3308943089;0.008943089431;0.6398373984;0;
716;2021-01-15T16:18:38.095206+0100;000101000001;3.14;9;8;21;160;998;;0;0;0;0;0;0.02032520325;0.3308943089;0.008943089431;0.6398373984;0;
717;2021-01-15T16:18:38.128522+0100;000101000001;2.62;9;8;21;160;998;;0;0;0;0;0;0.02032520325;0.3308943089;0.008943089431;0.6398373984;0;
718;2021-01-15T16:18:38.161839+0100;000101000001;2.77;9;8;21;160;998;;0;0;0;0;0;0.02032520325;0.3308943089;0.008943089431;0.6398373984;0;
719;2021-01-15T16:18:38.195155+0100;000101000001;2.9;9;8;21;160;998;;0;0;0;0;0;0.01822157434;0.2966472303;0.008017492711;0.6771137026;0;
720;2021-01-15T16:18:38.228472+0100;000101000001;2.73;9;8;21;160;998;;0;0;0;0;0;0.01822157434;0.2966472303;0.008017492711;0.6771137026;0;
721;2021-01-15T16:18:38.261788+0100;000101000001;2.89;9;8;21;160;998;;0;0;0;0;0;0.01822157434;0.2966472303;0.008017492711;0.6771137026;0;
722;2021-01-15T16:18:38.295105+0100;000101000001;3.12;9;8;21;160;998;;0;0;0;0;0;0.0177430802;0.2888573456;0.007806955287;0.6855926189;0;
723;2021-01-15T16:18:38.328421+0100;000101000001;2.94;9;8;21;160;998;;0;0;0;0;0;0.0177430802;0.2888573456;0.007806955287;0.6855926189;0;
724;2021-01-15T16:18:38.361738+0100;000101000001;2.96;9;8;21;160;998;;0;0;0;0;0;0.0177430802;0.2888573456;0.007806955287;0.6855926189;0;
725;2021-01-15T16:18:38.395054+0100;000101000001;3.19;9;8;21;160;998;;0;0;0;0;0;0.0177430802;0.2888573456;0.007806955287;0.6855926189;0;
726;2021-01-15T16:18:38.428371+0100;000101000001;3.04;9;8;21;160;998;;0;0;0;0;0;0.0177430802;0.2888573456;0.007806955287;0.6855926189;0;
727;2021-01-15T16:18:38.461687+0100;000101000001;3.11;9;8;21;160;998;;0;0;0;0;0;0.0177430802;0.2888573456;0.007806955287;0.6855926189;0;
728;2021-01-15T16:18:38.495004+0100;000101000001;3.16;9;8;21;160;998;;0;0;0;0;0;0.0177430802;0.2888573456;0.007806955287;0.6855926189;0;
729;2021-01-15T16:18:38.528320+0100;000101000001;2.89;9;8;21;160;998;;0;0;0;0;0;0.01783166904;0.290299572;0.007845934379;0.6840228245;0;
730;2021-01-15T16:18:38.561637+0100;000101000001;2.93;9;8;21;160;998;;0;0;0;0;0;0.01799856012;0.2930165587;0.007919366451;0.6810655148;0;
731;2021-01-15T16:18:38.594953+0100;000101000001;3.07;9;8;21;160;998;;0;0;0;0;0;0.01902587519;0.3097412481;0.008371385084;0.6628614916;0;
732;2021-01-15T16:18:38.628270+0100;000101000001;2.92;9;8;21;160;998;;0;0;0;0;0;0.01985702939;0.3232724384;0.008737092931;0.6481334392;0;
733;2021-01-15T16:18:38.661586+0100;000101000001;3.32;9;8;21;160;998;;0;0;0;0;0;0.02783964365;0.4532293987;0.01224944321;0.5066815145;0;
734;2021-01-15T16:18:38.694903+0100;000101000001;3.41;9;8;21;160;998;;0;0;0;0;0;0.02783964365;0.4532293987;0.01224944321;0.5066815145;0;
735;2021-01-15T16:18:38.728219+0100;000101000001;3.12;9;8;21;0;998;;0;0;0;0;0;0.02883506344;0.4694348328;0.01268742791;0.4890426759;0;
736;2021-01-15T16:18:38.761536+0100;000101000001;3.33;9;8;21;0;998;;0;0;0;0;0;0.02883506344;0.4694348328;0.01268742791;0.4890426759;0;
737;2021-01-15T16:18:38.794852+0100;000101000001;2.8;9;8;21;0;998;;0;0.00803673938;0;0;0;0.02870264064;0.4672789897;0.01262916188;0.4833524684;0;
738;2021-01-15T16:18:38.828169+0100;000101000001;2.72;9;8;21;0;998;;0;0.0787037037;0;0;0;0.03858024691;0.6280864198;0.01697530864;0.237654321;0;
739;2021-01-15T16:18:38.861485+0100;000101000001;2.89;9;8;21;0;998;;0;0.1664275466;0;0;0;0.03299856528;0.5839311334;0.01578192253;0.2008608321;0;
740;2021-01-15T16:18:38.894802+0100;000101000001;3.08;9;8;21;0;998;;0;0.3508064516;0;0;0;0.02956989247;0.5470430108;0.01478494624;0.05779569892;0;
741;2021-01-15T16:18:38.928118+0100;000101000001;2.94;9;8;21;70;998;;0;0.5481081081;0;0;0;0;0.44;0.01189189189;0;0;
742;2021-01-15T16:18:38.961435+0100;000101000001;3.03;9;8;21;70;998;;0;0.6794208893;0;0;0;0;0.3092037229;0.0113753878;0;0;
743;2021-01-15T16:18:38.994751+0100;000101000001;3.13;9;8;21;70;998;;0;0.7689969605;0;0;0;0;0.219858156;0.01114488349;0;0;
744;2021-01-15T16:18:39.028068+0100;000101000001;2.93;9;8;21;70;998;;0;0.891;0;0;0;0;0.098;0.011;0;0;
745;2021-01-15T16:18:39.061384+0100;000101000001;3.01;9;8;21;70;998;;0;0.9460285132;0;0;0;0;0.04480651731;0.00916496945;0;0;
746;2021-01-15T16:18:39.094701+0100;000101000001;3.06;9;8;21;70;998;;0;0.9597107438;0;0;0;0;0.02892561983;0.009297520661;0.002066115702;0;
747;2021-01-15T16:18:39.128017+0100;000101000001;2.99;9;8;21;70;998;;0;0.9577319588;0;0;0;0;0.02886597938;0.009278350515;0.00412371134;0;
748;2021-01-15T16:18:39.161334+0100;000101000001;3.18;9;8;21;70;998;;0;0.9280719281;0;0;0;0;0.02797202797;0.008991008991;0.03496503497;0;
749;2021-01-15T16:18:39.194650+0100;000101000001;3.45;9;8;21;70;998;;0;0.9243781095;0;0;0;0;0.02786069652;0.008955223881;0.03880597015;0;
750;2021-01-15T16:18:39.227967+0100;000101000001;3.5;9;8;21;70;998;;0;0.9094527363;0;0;0;0;0.02786069652;0.008955223881;0.05373134328;0;
751;2021-01-15T16:18:39.261283+0100;000101000001;3.85;9;8;21;70;998;;0;0.8394230769;0;0;0;0;0.02692307692;0.008653846154;0.125;0;
752;2021-01-15T16:18:39.294600+0100;000101000001;4.2;9;8;21;70;998;;0;0.8394230769;0;0;0;0;0.02692307692;0.008653846154;0.125;0;
753;2021-01-15T16:18:39.327916+0100;000101000001;3.95;9;8;21;70;998;;0;0.8394230769;0;0;0;0;0.02692307692;0.008653846154;0.125;0;
754;2021-01-15T16:18:39.361233+0100;000101000001;3.83;9;8;21;70;998;;0;0.8756268806;0;0;0;0;0.02808425276;0.009027081244;0.08726178536;0;
755;2021-01-15T16:18:39.394549+0100;000101000001;3.56;9;8;21;70;998;;0;0.9555785124;0;0;0;0;0.02892561983;0.009297520661;0.006198347107;0;
756;2021-01-15T16:18:39.427866+0100;000101000001;3.53;9;8;21;70;998;;0;0.9595435685;0;0;0;0;0.02904564315;0.009336099585;0.002074688797;0;
757;2021-01-15T16:18:39.461182+0100;000101000001;3.51;9;8;21;70;998;;0;0.9595435685;0;0;0;0;0.02904564315;0.009336099585;0.002074688797;0;
758;2021-01-15T16:18:39.494499+0100;000101000001;3.42;9;8;21;70;998;;0;0.9616580311;0;0;0;0;0.02901554404;0.00932642487;0;0;
759;2021-01-15T16:18:39.527815+0100;000101000001;2.9;9;8;21;70;998;;0;0.9616580311;0;0;0;0;0.02901554404;0.00932642487;0;0;
760;2021-01-15T16:18:39.561132+0100;000101000001;3.14;9;8;21;70;998;;0;0.970795569;0;0;0;0;0.02014098691;0.009063444109;0;0;
761;2021-01-15T16:18:39.594448+0100;000101000001;3.42;9;8;21;70;998;;0;0.9819458375;0;0;0;0;0.009027081244;0.009027081244;0;0;
762;2021-01-15T16:18:39.627765+0100;000101000001;3.27;9;8;21;70;998;;0;0.986;0;0;0;0;0.006;0.008;0;0;
763;2021-01-15T16:18:39.661081+0100;000101000001;3.46;9;8;21;70;998;;0;0.988988989;0;0;0;0;0.005005005005;0.006006006006;0;0;
764;2021-01-15T16:18:39.694398+0100;000101000001;3.84;9;8;21;70;998;;0;0.99;0;0;0;0;0.004;0.006;0;0;
765;2021-01-15T16:18:39.727714+0100;000101000001;3.87;9;8;21;70;998;;0;0.9920159681;0;0;0;0;0.001996007984;0.005988023952;0;0;
766;2021-01-15T16:18:39.761031+0100;000101000001;4.06;9;8;21;70;998;;0;0.993006993;0;0;0;0;0.001998001998;0.004995004995;0;0;
767;2021-01-15T16:18:39.794347+0100;000101000001;4.35;9;8;21;70;998;;0;0.993006993;0;0;0;0;0.001998001998;0.004995004995;0;0;
768;2021-01-15T16:18:39.827664+0100;000101000001;4.4;9;8;21;70;998;;0;0.993006993;0;0;0;0;0.001998001998;0.004995004995;0;0;
769;2021-01-15T16:18:39.860980+0100;000101000001;4.55;9;8;21;70;998;;0;0.9920159681;0;0;0;0;0.001996007984;0.00499001996;0.000998003992;0;
770;2021-01-15T16:18:39.894297+0100;000101000001;4.75;9;8;21;70;998;;0;0.9920159681;0;0;0;0;0.001996007984;0.00499001996;0.000998003992;0;
771;2021-01-15T16:18:39.927613+0100;000101000001;4.57;9;8;21;70;998;;0;0.99500998;0;0;0;0;0.001996007984;0.001996007984;0.000998003992;0;
772;2021-01-15T16:18:39.960930+0100;000101000001;4.67;9;8;21;70;998;;0;0.996003996;0;0;0;0;0.001998001998;0.001998001998;0;0;
773;2021-01-15T16:18:39.994246+0100;000101000001;4.97;9;8;21;70;998;;0;0.997;0;0;0;0;0.002;0.001;0;0;
774;2021-01-15T16:18:40.027563+0100;000101000001;4.56;9;8;21;70;998;;0;0.997;0;0;0;0;0.002;0.001;0;0;
775;2021-01-15T16:18:40.060879+0100;000101000001;4.6;9;8;21;70;998;;0;0.997;0;0;0;0;0.002;0.001;0;0;
776;2021-01-15T16:18:40.094196+0100;000001000001;4.76;9;8;21;70;998;;0;0.997997998;0;0;0;0;0.002002002002;0;0;0;
777;2021-01-15T16:18:40.127512+0100;000001000001;4.3;9;8;21;70;998;;0;0.997997998;0;0;0;0;0.002002002002;0;0;0;
778;2021-01-15T16:18:40.160829+0100;000001000001;4.23;9;8;21;70;998;;0;0.996;0;0;0;0;0.002;0;0.002;0;
779;2021-01-15T16:18:40.194145+0100;000101000001;4.31;9;8;21;70;998;;0;0.99;0;0;0;0;0.002;0;0.008;0;
780;2021-01-15T16:18:40.227462+0100;000101000001;3.92;9;8;21;70;998;;0;0.97;0;0;0;0;0.002;0;0.028;0;
781;2021-01-15T16:18:40.260778+0100;000101000001;4.04;9;8;21;70;998;;0;0.943;0;0;0;0;0.002;0;0.055;0;
782;2021-01-15T16:18:40.294095+0100;000101000001;4.24;9;8;21;70;998;;0;0.904;0;0;0;0;0.002;0;0.094;0;
783;2021-01-15T16:18:40.327411+0100;000101000001;3.99;9;8;21;70;998;;0;0.864;0;0;0;0;0.002;0;0.134;0;
784;2021-01-15T16:18:40.360728+0100;000101000001;4.1;9;8;21;70;998;;0;0.864;0;0;0;0;0.002;0;0.134;0;
785;2021-01-15T16:18:40.394044+0100;000101000001;4.32;9;8;21;70;998;;0;0.864;0;0;0;0;0.002;0;0.134;0;
786;2021-01-15T16:18:40.427361+0100;000101000001;4.13;9;8;21;70;998;;0;0.864;0;0;0;0;0.002;0;0.134;0;
787;2021-01-15T16:18:40.460677+0100;000101000001;4.2;9;8;21;70;998;;0;0.947;0;0;0;0;0.002;0;0.051;0;
788;2021-01-15T16:18:40.493994+0100;000101000001;4.44;9;8;21;70;998;;0;0.974;0;0;0;0;0.002;0;0.024;0;
789;2021-01-15T16:18:40.527310+0100;000101000001;4.22;9;8;21;70;998;;0;0.985;0;0;0;0;0.002;0;0.013;0;
790;2021-01-15T16:18:40.560627+0100;000101000001;4.3;9;8;21;70;998;;0;0.997;0;0;0;0;0;0;0.003;0;
791;2021-01-15T16:18:40.593943+0100;000101000001;4.56;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
792;2021-01-15T16:18:40.627260+0100;000101000001;4.5;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
